index,start_at,open,high,low,close,volume,turnover,date
1713128400.0,1713128400.0,63826.1,67173.3,58001,63662.1,15229.604,960401717.0214,2024-04-14 21:00:00
1713132000.0,1713132000.0,63662.1,65429.5,63642.4,65294.8,1834.997,119283089.4199,2024-04-14 22:00:00
1713135600.0,1713135600.0,65294.8,65730.9,65042.4,65618.4,1364.015,89246752.067,2024-04-14 23:00:00
1713139200.0,1713139200.0,65618.4,65829.5,65260.8,65472,1647.933,107938975.2272,2024-04-15 00:00:00
1713142800.0,1713142800.0,65472,65650.1,65259.3,65316.3,2055.801,134466130.767,2024-04-15 01:00:00
1713146400.0,1713146400.0,65316.3,65335.9,64912,65102.2,1288.647,83960438.6589,2024-04-15 02:00:00
1713150000.0,1713150000.0,65102.2,73888.7,61854.7,65110,62315.128,4103240495.254,2024-04-15 03:00:00
1713153600.0,1713153600.0,65110,65144.1,64676.8,64876.7,1163.463,75453554.6551,2024-04-15 04:00:00
1713157200.0,1713157200.0,64876.7,65487.8,64875.1,65437.4,1190.238,77502124.9283,2024-04-15 05:00:00
1713160800.0,1713160800.0,65437.4,69559,58001,61737.2,36605.774,2363534203.6779,2024-04-15 06:00:00
1713164400.0,1713164400.0,61737.2,66467.6,61737.2,66455.8,1209.894,79760651.573,2024-04-15 07:00:00
