,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma
18,148,1686081600000.0,27070.2,27207.5,26876.8,26925.5,14182.142,383274465.5178,2023-06-06 20:00:00,0.0001,-0.00055,57389.61,71.6,26674.06,25756.44,26215.25,27132.86,25297.64,27591.67,24838.83,170.75,-7.77,178.53,37.59,15.04,40.95,46.17,13021.34907142857,898.06,-710.25,472.87,5.34,26335.25,26866.65,207.36000000000058,-1627.8600000000006,-58.849999999998545,-590.25,1.5999999999999943,41.599999999999994,22.550000000000004,178.52,1835.2200000000012,PositionState,upper,26659.9,26475.8,265.59999999999854,0.0,0.0,0.0,0.0,0,0.0
19,149,1686085200000.0,26925.5,27085.5,26925.4,27046.3,4456.194,120336131.9287,2023-06-06 21:00:00,0.0001,-0.000383,58943.493,73.48,26797.96,25790.83,26294.4,27301.53,25287.26,27805.1,24783.69,212.62,36.3,176.32,35.78,14.31,41.09,46.14,13166.123357142857,144.77,-751.8999999999978,350.13,-5.1,26504.23,26956.47,255.22999999999956,-1759.0400000000009,-89.82999999999811,-542.0699999999997,3.480000000000004,43.480000000000004,21.47,176.32,2014.2700000000004,PositionState,upper,26659.9,26475.8,386.3999999999978,0.0,0.0,0.0,0.0,0,0.0
20,150,1686088800000.0,27046.3,27181.0,27037.0,27141.0,3689.543,99991733.3331,2023-06-06 22:00:00,0.0001,-0.000209,58933.609,74.89,26923.8,25826.25,26375.03,27472.57,25277.48,28021.35,24728.7,250.55,79.15,171.4,37.14,13.68,41.45,45.97,13280.448357142857,114.32,-765.9700000000012,349.48,0.17,26661.67,27048.73,331.5699999999997,-1863.5200000000004,-92.27000000000044,-479.33000000000175,4.890000000000001,44.89,23.46,171.4,2195.09,PositionState,upper,26659.9,26475.8,481.09999999999854,0.0,0.0,0.0,0.0,0,0.0
21,151,1686092400000.0,27141.0,27356.7,27110.1,27216.9,9967.002,271344403.0656,2023-06-06 23:00:00,0.0001,-0.000652,58770.386,75.99,27042.51,25867.89,26455.2,27629.83,25280.58,28217.14,24693.27,283.47,120.01,163.46,39.72,12.64,42.18,45.99,13901.624428571426,621.17,-761.7000000000007,325.2,4.97,26795.29,27132.81,412.9300000000003,-1936.3199999999997,-84.09000000000015,-421.6100000000006,5.989999999999995,45.989999999999995,27.08,163.46000000000004,2349.25,PositionState,upper,26659.9,26475.8,557.0,0.0,0.0,0.0,0.0,0,0.0
22,152,1686096000000.0,27216.9,27397.0,27152.0,27170.3,7198.014,196173707.3791,2023-06-07 00:00:00,9.526e-05,-0.000324,58435.987,73.85,27136.89,25909.72,26523.31,27750.48,25296.13,28364.07,24682.55,302.32,156.47,145.84,37.98,11.7,42.95,46.27,14324.846428571429,423.22,-646.989999999998,262.36,1.77,26919.22,27151.55,580.1800000000003,-1874.1699999999983,-18.75,-251.0799999999981,3.8499999999999943,43.849999999999994,26.279999999999998,145.85,2454.3499999999985,PositionState,upper,26659.9,26475.8,510.3999999999978,0.0,0.0,0.0,0.0,0,0.0
23,153,1686099600000.0,27170.3,27209.1,27050.3,27075.1,4286.057,116204270.9801,2023-06-07 01:00:00,9.526e-05,-0.00042,58554.357,69.54,27200.09,25951.63,26575.86,27824.32,25327.4,28448.55,24703.17,306.04,186.39,119.65,36.09,14.3,42.97,46.69,14447.027714285714,122.18,-499.23999999999796,163.21,-6.22,26998.81,27113.32,749.2200000000012,-1747.699999999997,38.220000000001164,-76.28999999999724,-0.45999999999999375,39.540000000000006,21.790000000000003,119.65000000000003,2496.9199999999983,PositionState,upper,26659.9,26475.8,415.1999999999971,0.0,0.0,0.0,0.0,0,0.0
24,154,1686103200000.0,27075.1,27084.1,26902.0,26932.8,4201.924,113395037.9725,2023-06-07 02:00:00,9.526e-05,-0.000365,58706.15,63.57,27230.9,25988.81,26609.85,27851.94,25367.76,28472.98,24746.72,294.12,207.94,86.18,34.0,18.18,42.06,46.41,12979.987071428573,-1467.04,-322.9500000000007,61.1,-7.85,27029.13,27023.06,919.1399999999994,-1565.0400000000009,90.26000000000204,96.33000000000175,-6.43,33.57,15.82,86.18,2484.1800000000003,PositionState,upper,26659.9,26475.8,272.8999999999978,0.0,0.0,0.0,0.0,0,0.0
25,155,1686106800000.0,26932.8,26959.8,26720.3,26900.5,8326.748,223390211.4749,2023-06-07 03:00:00,9.526e-05,-0.000291,58583.179,62.26,27245.72,26029.34,26637.53,27853.92,25421.15,28462.11,24812.96,278.85,222.12,56.73,31.43,22.54,40.23,44.27,12538.74292857143,-441.24,-262.97000000000116,-23.79,-9.02,27053.17,26961.78,953.4199999999983,-1479.3499999999985,61.279999999998836,152.66999999999825,-7.740000000000002,32.26,8.89,56.73000000000002,2432.769999999997,PositionState,upper,26659.9,26475.8,240.59999999999854,0.0,0.0,0.0,0.0,0,0.0
26,156,1686110400000.0,26900.5,26952.3,26867.6,26922.0,2813.408,75719670.9668,2023-06-07 04:00:00,9.526e-05,-0.000256,57104.549,62.81,27253.36,26075.89,26664.62,27842.09,25487.15,28430.83,24898.42,265.43,230.78,34.64,30.55,21.91,38.54,42.22,10790.083285714285,-1748.65,-257.380000000001,-75.84,-2.82,27036.71,26941.89,920.0900000000001,-1434.8499999999985,19.889999999999418,114.70999999999913,-7.189999999999998,32.81,8.64,34.650000000000006,2354.9399999999987,PositionState,upper,26659.9,26475.8,262.09999999999854,0.0,0.0,0.0,0.0,0,0.0
27,157,1686114000000.0,26922.0,26969.6,26869.3,26903.1,2005.949,53994739.6545,2023-06-07 05:00:00,9.526e-05,-0.000152,57257.084,61.96,27252.37,26122.3,26687.34,27817.4,25557.27,28382.43,24992.24,250.38,234.7,15.67,30.09,21.16,37.03,40.02,10267.719357142856,-522.36,-215.7599999999984,-106.63,-0.58,27034.22,26922.49,914.3000000000029,-1345.829999999998,19.390000000003056,131.12000000000262,-8.04,31.96,8.93,15.680000000000007,2260.130000000001,PositionState,upper,26659.9,26475.8,243.1999999999971,0.0,0.0,0.0,0.0,0,0.0
28,158,1686117600000.0,26903.1,26934.7,26801.6,26820.7,2774.827,74556532.00419998,2023-06-07 06:00:00,9.526e-05,-8.9e-05,57347.81,58.25,27231.49,26168.58,26700.04,27762.95,25637.13,28294.4,25105.67,229.16,233.59,-4.43,28.67,22.55,35.24,38.5,9136.584214285713,-1131.13,-120.65999999999985,-159.0,-3.26,27009.15,26871.59,942.25,-1183.5699999999997,50.88999999999942,188.45000000000073,-11.75,28.25,6.120000000000001,-4.430000000000007,2125.8199999999997,PositionState,upper,26659.9,26475.8,160.79999999999927,0.0,0.0,0.0,0.0,0,0.0
29,159,1686121200000.0,26820.7,26895.0,26746.5,26785.9,4253.782,114064871.5391,2023-06-07 07:00:00,9.526e-05,-0.000324,57432.831,56.7,27191.67,26224.76,26708.21,27675.12,25741.31,28158.57,25257.86,207.15,228.3,-21.15,27.14,23.33,33.26,36.95,7132.954428571429,-2003.62,-77.69000000000233,-246.46,-3.72,26969.69,26828.74,889.2199999999975,-1044.5900000000001,42.840000000000146,183.78999999999724,-13.299999999999997,26.700000000000003,3.8100000000000023,-21.150000000000006,1933.8099999999977,PositionState,upper,26659.9,26475.8,126.0,0.0,0.0,0.0,0.0,0,0.0
30,160,1686124800000.0,26785.9,26835.2,26756.4,26811.0,2659.035,71257974.3975,2023-06-07 08:00:00,0.0001,-0.000262,58138.2,57.58,27120.09,26315.91,26718.0,27522.18,25913.82,27924.27,25511.73,189.54,220.55,-31.0,26.34,22.64,31.42,36.11,6810.768285714285,-322.18,-93.0,-413.27,-1.64,26924.59,26819.87,711.1800000000003,-897.1800000000003,8.869999999998981,113.59000000000015,-12.420000000000002,27.58,3.6999999999999993,-31.01000000000002,1608.3600000000006,PositionState,upper,26659.9,26475.8,151.09999999999854,0.0,0.0,0.0,0.0,0,0.0
31,161,1686128400000.0,26811.0,26811.0,26405.0,26475.8,13739.313,365605443.9909,2023-06-07 09:00:00,0.0001,-0.000418,58291.571,44.63,27027.46,26362.41,26694.93,27359.98,26029.89,27692.5,25697.37,146.85,205.81,-58.96,22.62,31.66,30.37,35.66,6039.567000000001,-771.2,219.13000000000102,-431.2,-13.54,26847.43,26647.83,884.1800000000003,-445.90999999999985,172.03000000000247,371.630000000001,-25.369999999999997,14.630000000000003,-9.04,-58.96000000000001,1330.0900000000001,IdleState,upper,26659.9,26475.8,-184.10000000000218,0.0,0.0,0.0,0.0,0,0.0
32,162,1686132000000.0,26475.8,26624.6,26335.2,26582.7,12743.502,337466491.2627,2023-06-07 10:00:00,0.0001,-0.000455,56792.503,48.6,26969.46,26399.03,26684.25,27254.67,26113.82,27539.88,25828.61,120.26,188.7,-68.44,20.41,30.92,29.66,35.37,5936.807,-102.76,101.54999999999927,-351.44,-5.19,26792.72,26615.26,671.9699999999975,-468.880000000001,32.55999999999767,210.02000000000044,-21.4,18.6,-10.510000000000002,-68.43999999999998,1140.8499999999985,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
33,163,1686135600000.0,26582.7,26979.0,26563.9,26884.5,12039.954,322555820.5771,2023-06-07 11:00:00,0.0001,-0.000352,56903.67,57.8,26926.93,26479.71,26703.32,27150.54,26256.09,27374.15,26032.48,122.13,175.39,-53.25,28.93,26.87,27.81,34.63,6478.504142857142,541.69,-181.1800000000003,-351.7,10.36,26787.35,26749.88,266.0400000000009,-628.4099999999999,-134.61999999999898,-97.15000000000146,-12.200000000000003,27.799999999999997,2.0599999999999987,-53.25999999999999,894.4500000000007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
34,164,1686139200000.0,26884.5,26896.7,26735.5,26789.7,5363.196,143744611.4871,2023-06-07 12:00:00,0.0001,-0.000482,56662.908,54.5,26903.55,26519.54,26711.54,27095.55,26327.54,27287.55,26135.54,114.64,163.24,-48.59,27.43,25.47,26.08,34.13,6598.050785714287,119.54,-78.15999999999985,-230.56,8.42,26775.04,26769.79,305.84999999999854,-462.15999999999985,-19.909999999999854,-14.659999999999854,-15.5,24.5,1.9600000000000009,-48.60000000000001,768.0099999999984,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
35,165,1686142800000.0,26789.7,26856.4,26655.5,26803.5,7972.241,213261612.9064,2023-06-07 13:00:00,0.0001,-0.000354,56803.384,54.9,26906.15,26534.45,26720.3,27092.01,26348.59,27277.86,26162.74,108.56,152.3,-43.73,25.64,26.4,24.33,33.64,6455.567857142857,-142.48,-83.20000000000073,-79.58,-4.21,26761.87,26786.64,288.5099999999984,-454.90999999999985,-16.860000000000582,-41.63000000000102,-15.100000000000001,24.9,-0.759999999999998,-43.74000000000001,743.4199999999983,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
36,166,1686146400000.0,26803.5,26803.6,26326.7,26430.0,21361.872,566534564.5448,2023-06-07 14:00:00,0.0001,-0.000425,57023.514,43.62,26900.07,26485.24,26692.65,27107.48,26277.82,27314.89,26070.41,72.77,136.4,-63.62,21.97,32.49,23.97,33.47,7467.272,1011.7,262.65000000000146,82.7,-11.55,26709.31,26608.32,677.4799999999996,-152.1800000000003,178.3199999999997,279.3100000000013,-26.380000000000003,13.619999999999997,-10.520000000000003,-63.63000000000001,829.6599999999999,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
37,167,1686150000000.0,26430.0,26670.1,26232.0,26337.1,20147.921,532350347.3632,2023-06-07 15:00:00,0.0001,-0.000256,56278.205,41.35,26893.15,26424.43,26658.79,27127.52,26190.06,27361.88,25955.7,36.49,116.41,-79.92,19.25,31.14,23.94,33.0,8600.262285714287,1132.99,321.6900000000023,123.27,-5.03,26655.57,26472.71,790.4200000000019,-147.03999999999724,135.61000000000058,318.47000000000116,-28.65,11.350000000000001,-11.89,-79.91999999999999,937.4599999999991,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
38,168,1686153600000.0,26337.1,26427.6,26211.0,26313.7,8211.1,216243471.2067,2023-06-07 16:00:00,0.0001,-0.000387,55168.409,40.77,26886.59,26365.26,26625.92,27147.25,26104.59,27407.92,25843.93,5.78,94.29,-88.5,18.05,29.81,23.98,32.11,8886.632,286.36,312.2199999999975,125.24,-2.58,26603.11,26393.2,833.5499999999993,-209.11000000000058,79.5,289.40999999999985,-29.229999999999997,10.770000000000003,-11.759999999999998,-88.51,1042.6599999999999,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
39,169,1686157200000.0,26313.7,26548.2,26260.0,26496.0,6671.924,176206826.9923,2023-06-07 17:00:00,0.0001,-0.00032,55365.594,46.98,26877.59,26349.5,26613.55,27141.64,26085.46,27405.68,25821.42,-3.79,74.67,-78.47,19.99,27.38,23.39,30.96,8768.430285714285,-118.2,117.54999999999927,33.25,3.16,26568.11,26444.6,645.6399999999994,-410.5400000000009,-51.400000000001455,72.11000000000058,-23.020000000000003,16.979999999999997,-7.390000000000001,-78.46000000000001,1056.1800000000003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
40,170,1686160800000.0,26496.0,26522.2,26426.0,26453.0,2116.837,56032180.8602,2023-06-07 18:00:00,0.0001,-0.000602,55594.164,45.76,26859.08,26337.44,26598.26,27119.9,26076.61,27380.73,25815.79,-14.69,56.8,-71.49,19.42,26.6,22.83,29.93,8718.675214285713,-49.75,145.2599999999984,-18.5,2.14,26565.57,26448.8,666.9000000000015,-376.3899999999994,-4.200000000000728,112.56999999999971,-24.240000000000002,15.759999999999998,-7.18,-71.49,1043.2900000000009,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
41,171,1686164400000.0,26453.0,26516.0,26421.2,26465.1,1787.712,47323279.8134,2023-06-07 19:00:00,0.0001,-0.000552,55735.087,46.18,26830.86,26340.29,26585.58,27076.15,26095.0,27321.44,25849.71,-22.09,41.02,-63.11,18.85,25.97,22.33,28.78,8703.086857142856,-15.58,120.4800000000032,-83.87,-0.5,26552.51,26456.95,611.0500000000029,-370.09999999999854,-8.149999999997817,87.40999999999985,-23.82,16.18,-7.119999999999997,-63.11,981.1500000000015,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
42,172,1686168000000.0,26465.1,26479.6,26301.4,26347.4,3580.402,94385319.7871,2023-06-07 20:00:00,0.0001,-0.000426,55673.917,42.69,26797.58,26328.2,26562.89,27032.28,26093.51,27266.97,25858.81,-37.03,25.41,-62.44,17.8,28.28,22.36,27.81,8760.627928571428,57.54,215.48999999999796,-86.13,-3.93,26492.83,26402.17,684.8799999999974,-253.89000000000306,54.7699999999968,145.4300000000003,-27.310000000000002,12.689999999999998,-10.48,-62.44,938.7700000000004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
43,173,1686171600000.0,26347.4,26446.7,26115.4,26140.0,6388.499,167921926.7807,2023-06-07 21:00:00,0.0001,-0.000343,55479.855,37.34,26766.21,26279.02,26522.62,27009.81,26035.42,27253.41,25791.82,-64.85,7.35,-72.21,16.0,31.09,23.05,27.24,8913.107714285714,152.47,382.619999999999,-8.25,-5.66,26420.64,26271.08,869.8100000000013,-104.58000000000175,131.08000000000175,280.6399999999994,-32.66,7.340000000000003,-15.09,-72.19999999999999,974.390000000003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
44,174,1686175200000.0,26140.0,26365.0,26117.5,26258.9,5616.475,147454524.9949,2023-06-07 22:00:00,0.0001,-0.000567,54816.452,41.84,26743.44,26251.56,26497.5,26989.38,26005.62,27235.33,25759.67,-76.43,-9.4,-67.03,14.8,28.76,23.69,27.03,9124.353428571429,211.24,238.59999999999854,-13.09,-0.67,26360.13,26264.99,730.4799999999996,-253.28000000000247,6.0900000000001455,101.22999999999956,-28.159999999999997,11.840000000000003,-13.96,-67.03,983.760000000002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
